,class_type,feature_type,group,group_len,num_clusters,purity_class,purity_random,error_sub,error_div
288,senderloc,allpair,"['NA:..', 'NA:.t.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.19411764705882353,0.17058823529411765,0.023529411764705882,1.1379310344827587
289,senderloc,allpair,"['NI:..', 'NI:.d.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.17882352941176471,0.18,-0.0011764705882352788,0.9934640522875818
290,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19176470588235295,0.17529411764705882,0.016470588235294126,1.0939597315436242
291,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.18823529411764706,0.16470588235294117,0.023529411764705882,1.1428571428571428
292,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19647058823529412,0.16470588235294117,0.031764705882352945,1.1928571428571428
293,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18588235294117647,0.17647058823529413,0.009411764705882342,1.0533333333333332
294,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1952941176470588,0.16588235294117648,0.02941176470588233,1.177304964539007
295,senderloc,allpair,"['ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.20352941176470588,0.17411764705882352,0.02941176470588236,1.1689189189189189
296,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.21058823529411766,0.16705882352941176,0.0435294117647059,1.2605633802816902
297,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.2,0.16941176470588235,0.030588235294117666,1.1805555555555556
298,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.21058823529411766,0.18,0.030588235294117666,1.1699346405228759
299,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19647058823529412,0.16823529411764707,0.028235294117647053,1.1678321678321677
300,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.20705882352941177,0.17882352941176471,0.028235294117647053,1.1578947368421053
301,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1976470588235294,0.18470588235294116,0.012941176470588234,1.070063694267516
302,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.20941176470588235,0.17411764705882352,0.03529411764705884,1.2027027027027029
303,senderloc,allpair,"['ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.19176470588235295,0.16941176470588235,0.022352941176470603,1.1319444444444446
304,senderloc,allpair,"['NA:..', 'NA:.t.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.20352941176470588,0.17411764705882352,0.02941176470588236,1.1689189189189189
305,senderloc,allpair,"['NI:..', 'NI:.d.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18352941176470589,0.16941176470588235,0.01411764705882354,1.0833333333333335
306,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.19647058823529412,0.16941176470588235,0.027058823529411774,1.1597222222222223
307,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.1952941176470588,0.1811764705882353,0.014117647058823513,1.0779220779220777
308,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.19647058823529412,0.17529411764705882,0.021176470588235297,1.1208053691275168
309,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18823529411764706,0.1776470588235294,0.010588235294117648,1.0596026490066226
310,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.2011764705882353,0.17294117647058824,0.028235294117647053,1.163265306122449
311,senderloc,allpair,"['ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.2023529411764706,0.17294117647058824,0.02941176470588236,1.1700680272108843
312,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.21411764705882352,0.1776470588235294,0.036470588235294116,1.205298013245033
313,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.2,0.16705882352941176,0.03294117647058825,1.1971830985915495
314,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.21529411764705883,0.17529411764705882,0.04000000000000001,1.2281879194630874
315,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.2011764705882353,0.17647058823529413,0.02470588235294116,1.14
316,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.20823529411764705,0.17058823529411765,0.037647058823529395,1.2206896551724138
317,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.2023529411764706,0.16823529411764707,0.03411764705882353,1.2027972027972027
318,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.21176470588235294,0.17411764705882352,0.03764705882352942,1.2162162162162162
319,senderloc,allpair,"['u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",4,60,0.17411764705882352,0.18,-0.0058823529411764774,0.9673202614379085
320,senderloc,allpair,"['NA:..', 'NA:.t.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.18470588235294116,0.17529411764705882,0.009411764705882342,1.0536912751677852
321,senderloc,allpair,"['NI:..', 'NI:.d.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.17647058823529413,0.17294117647058824,0.003529411764705892,1.0204081632653061
322,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18823529411764706,0.16823529411764707,0.01999999999999999,1.1188811188811187
323,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.18352941176470589,0.16941176470588235,0.01411764705882354,1.0833333333333335
324,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19294117647058823,0.17058823529411765,0.022352941176470575,1.1310344827586205
325,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18588235294117647,0.17529411764705882,0.010588235294117648,1.0604026845637584
326,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1988235294117647,0.16705882352941176,0.031764705882352945,1.1901408450704225
327,senderloc,allpair,"['ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.2,0.17647058823529413,0.023529411764705882,1.1333333333333333
328,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.20941176470588235,0.17176470588235293,0.03764705882352942,1.2191780821917808
329,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.2011764705882353,0.17647058823529413,0.02470588235294116,1.14
330,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.20588235294117646,0.16588235294117648,0.03999999999999998,1.2411347517730495
331,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19294117647058823,0.17294117647058824,0.01999999999999999,1.1156462585034013
332,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.20352941176470588,0.1811764705882353,0.022352941176470575,1.1233766233766234
333,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18941176470588236,0.17882352941176471,0.010588235294117648,1.0592105263157894
334,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19647058823529412,0.1623529411764706,0.03411764705882353,1.210144927536232
335,senderloc,allpair,"['ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.18823529411764706,0.1811764705882353,0.007058823529411756,1.0389610389610389
336,senderloc,allpair,"['NA:..', 'NA:.t.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.2011764705882353,0.1635294117647059,0.037647058823529395,1.2302158273381294
337,senderloc,allpair,"['NI:..', 'NI:.d.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.1952941176470588,0.17294117647058824,0.022352941176470575,1.129251700680272
338,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1952941176470588,0.17058823529411765,0.02470588235294116,1.1448275862068964
339,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18470588235294116,0.17176470588235293,0.012941176470588234,1.0753424657534247
340,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.19647058823529412,0.18588235294117647,0.010588235294117648,1.0569620253164558
341,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18823529411764706,0.16588235294117648,0.022352941176470575,1.1347517730496453
342,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.20352941176470588,0.17176470588235293,0.031764705882352945,1.1849315068493151
343,senderloc,allpair,"['ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19647058823529412,0.18588235294117647,0.010588235294117648,1.0569620253164558
344,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.21764705882352942,0.16470588235294117,0.05294117647058824,1.3214285714285714
345,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1988235294117647,0.17411764705882352,0.02470588235294119,1.1418918918918919
346,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.21764705882352942,0.1776470588235294,0.04000000000000001,1.2251655629139073
347,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.20470588235294118,0.16941176470588235,0.03529411764705884,1.2083333333333335
348,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.21294117647058824,0.17411764705882352,0.03882352941176473,1.222972972972973
349,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.20352941176470588,0.16588235294117648,0.037647058823529395,1.226950354609929
350,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.21529411764705883,0.16941176470588235,0.045882352941176485,1.2708333333333335
351,senderloc,allpair,"['šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.18470588235294116,0.18,0.004705882352941171,1.026143790849673
352,senderloc,allpair,"['NA:..', 'NA:.t.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19647058823529412,0.1776470588235294,0.01882352941176471,1.1059602649006623
353,senderloc,allpair,"['NI:..', 'NI:.d.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.18352941176470589,0.16941176470588235,0.01411764705882354,1.0833333333333335
354,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18352941176470589,0.16117647058823528,0.022352941176470603,1.1386861313868615
355,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19058823529411764,0.17529411764705882,0.01529411764705882,1.087248322147651
356,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18470588235294116,0.16705882352941176,0.017647058823529405,1.1056338028169013
357,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18235294117647058,0.17058823529411765,0.011764705882352927,1.0689655172413792
358,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.1811764705882353,0.1776470588235294,0.003529411764705892,1.0198675496688743
359,senderloc,allpair,"['ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.2023529411764706,0.16705882352941176,0.03529411764705884,1.211267605633803
360,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.1988235294117647,0.16823529411764707,0.03058823529411764,1.1818181818181817
361,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.19058823529411764,0.17647058823529413,0.014117647058823513,1.0799999999999998
362,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.2011764705882353,0.16941176470588235,0.031764705882352945,1.1875
363,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18235294117647058,0.18235294117647058,0.0,1.0
364,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19294117647058823,0.1623529411764706,0.03058823529411764,1.1884057971014492
365,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19058823529411764,0.18235294117647058,0.008235294117647063,1.0451612903225806
366,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.2011764705882353,0.17411764705882352,0.027058823529411774,1.1554054054054055
367,senderloc,allpair,"['ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",8,60,0.19058823529411764,0.17529411764705882,0.01529411764705882,1.087248322147651
368,senderloc,allpair,"['NA:..', 'NA:.t.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.19647058823529412,0.17529411764705882,0.021176470588235297,1.1208053691275168
369,senderloc,allpair,"['NI:..', 'NI:.d.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18470588235294116,0.17294117647058824,0.011764705882352927,1.0680272108843536
370,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19294117647058823,0.16941176470588235,0.023529411764705882,1.1388888888888888
371,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.18588235294117647,0.17058823529411765,0.01529411764705882,1.089655172413793
372,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19294117647058823,0.16823529411764707,0.02470588235294116,1.1468531468531467
373,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19058823529411764,0.17176470588235293,0.01882352941176471,1.1095890410958904
374,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.19647058823529412,0.1776470588235294,0.01882352941176471,1.1059602649006623
375,senderloc,allpair,"['ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",10,60,0.2,0.16470588235294117,0.03529411764705884,1.2142857142857144
376,senderloc,allpair,"['NA:..', 'NA:.t.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.21294117647058824,0.18235294117647058,0.030588235294117666,1.1677419354838712
377,senderloc,allpair,"['NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.19411764705882353,0.17529411764705882,0.01882352941176471,1.1073825503355705
378,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.20470588235294118,0.17294117647058824,0.031764705882352945,1.183673469387755
379,senderloc,allpair,"['|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",12,60,0.1988235294117647,0.17294117647058824,0.025882352941176467,1.1496598639455782
380,senderloc,allpair,"['NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.21294117647058824,0.17294117647058824,0.04000000000000001,1.2312925170068028
381,senderloc,allpair,"['NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",14,60,0.2,0.17882352941176471,0.021176470588235297,1.118421052631579
382,senderloc,allpair,"['NA:..', 'NA:.t.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂', 'ša', 'ša₂', 'šu', 'šu₂', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",16,60,0.20941176470588235,0.1588235294117647,0.050588235294117656,1.3185185185185186
383,senderloc,allpair,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",4,60,0.17647058823529413,0.1411764705882353,0.03529411764705884,1.25
384,senderloc,allpair,"['NA:..', 'NA:.t.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']",6,60,0.21529411764705883,0.1588235294117647,0.056470588235294134,1.3555555555555556
